Source.Name;Time;P1;Q;P2
FE02P120M1.txt;1.2000000000000028e+000;6.4155823619165076e+001;9.3607481953063871e+000;6.4001083217082808e+001
FE02P120M1.txt;1.3000000000000032e+000;6.8425556883511717e+001;1.0972127345837233e+001;6.8416880246928656e+001
FE02P120M1.txt;1.4000000000000035e+000;7.2357653064661136e+001;1.2504896184163943e+001;7.2461478157595650e+001
FE02P120M1.txt;1.5000000000000038e+000;7.5899262016675607e+001;1.3962901480007197e+001;7.6144799384123161e+001
FE02P120M1.txt;1.6000000000000041e+000;7.9000979501785551e+001;1.5349796879013383e+001;7.9453157606273138e+001
FE02P120M1.txt;1.7000000000000044e+000;8.1606231031342134e+001;1.6669051462524415e+001;8.2354937778652939e+001
FE02P120M1.txt;1.8000000000000047e+000;8.3639596039204960e+001;1.7923965028562584e+001;8.4807057454612547e+001
FE02P120M1.txt;1.9000000000000050e+000;8.5105190908966975e+001;1.9117675538201382e+001;8.6784914914643338e+001
FE02P120M1.txt;2.0000000000000053e+000;8.6016246709611607e+001;2.0253167978814080e+001;8.8301528327439229e+001
FE02P120M1.txt;2.1000000000000054e+000;8.6487095691871346e+001;2.1333282836313725e+001;8.9389716068609687e+001
FE02P120M1.txt;2.2000000000000055e+000;8.6716017663478681e+001;2.2360718919895103e+001;9.0159379861503126e+001
FE02P120M1.txt;2.3000000000000056e+000;8.6861896649794176e+001;2.3338045815625897e+001;9.0741541401946876e+001
FE02P120M1.txt;2.4000000000000057e+000;8.7011157658901283e+001;2.4267708039459258e+001;9.1240683236680297e+001
FE02P120M1.txt;2.5000000000000058e+000;8.7196908388191517e+001;2.5152030461558024e+001;9.1721362082260683e+001
FE02P120M1.txt;2.6000000000000059e+000;8.7424921051240830e+001;2.5993223859474654e+001;9.2215226283847969e+001
FE02P120M1.txt;2.7000000000000060e+000;8.7690357929870686e+001;2.6793391781954007e+001;9.2733630585160540e+001
FE02P120M1.txt;2.8000000000000060e+000;8.7985245710049611e+001;2.7554535036505840e+001;9.3277016094204157e+001
FE02P120M1.txt;2.9000000000000061e+000;8.8301806960638856e+001;2.8278556910258573e+001;9.3841114627966363e+001
FE02P120M1.txt;3.0000000000000062e+000;8.8633447164011315e+001;2.8967267813039605e+001;9.4420112214705398e+001
FE02P120M1.txt;3.1000000000000063e+000;8.8975017363289481e+001;2.9622389886164079e+001;9.5008402142526165e+001
FE02P120M1.txt;3.2000000000000064e+000;8.9322545936411288e+001;3.0245561282941878e+001;9.5601111790659104e+001
FE02P120M1.txt;3.3000000000000065e+000;8.9673005167722778e+001;3.0838340241931071e+001;9.6194201095871279e+001
FE02P120M1.txt;3.4000000000000066e+000;9.0024111720988017e+001;3.1402209010735866e+001;9.6784482466652250e+001
FE02P120M1.txt;3.5000000000000067e+000;9.0374102310882151e+001;3.1938577563585319e+001;9.7369480885539801e+001
FE02P120M1.txt;3.6000000000000068e+000;9.0721586357437360e+001;3.2448787114700103e+001;9.7947254085370844e+001
FE02P120M1.txt;3.7000000000000068e+000;9.1065463432028352e+001;3.2934114445365068e+001;9.8516261060312871e+001
FE02P120M1.txt;3.8000000000000069e+000;9.1416940414645296e+001;3.3395771715897844e+001;9.9075603165954220e+001
FE02P120M1.txt;3.9000000000000070e+000;9.2429726150557599e+001;3.3834913111240425e+001;9.9773403708377245e+001
FE02P120M1.txt;4.0000000000000071e+000;9.3665669045120950e+001;3.4252637328005726e+001;1.0080320610582531e+002
FE02P120M1.txt;4.1000000000000076e+000;9.4796602354964094e+001;3.4649988894319037e+001;1.0199321712279804e+002
FE02P120M1.txt;4.2000000000000082e+000;9.5827188495937420e+001;3.5027961396066793e+001;1.0320713729074430e+002
FE02P120M1.txt;4.3000000000000087e+000;9.6786588839300933e+001;3.5387499961386474e+001;1.0438920573988240e+002
FE02P120M1.txt;4.4000000000000092e+000;9.7692601782732311e+001;3.5729503624471803e+001;1.0552317301985936e+002
FE02P120M1.txt;4.5000000000000098e+000;9.8554587412665015e+001;3.6054827211274912e+001;1.0660712916059137e+002
FE02P120M1.txt;4.6000000000000103e+000;9.9377963023653422e+001;3.6364284010490209e+001;1.0764339389823633e+002
FE02P120M1.txt;4.7000000000000108e+000;1.0016639795907224e+002;3.6658647796877467e+001;1.0863520195545253e+002
FE02P120M1.txt;4.8000000000000114e+000;1.0092270157887218e+002;3.6938655017655542e+001;1.0958572177606652e+002
FE02P120M1.txt;4.9000000000000119e+000;1.0164915844964791e+002;3.7205004490239141e+001;1.1049777554124178e+002
FE02P120M1.txt;5.0000000000000124e+000;1.0234775136200403e+002;3.7458363932852983e+001;1.1137386416501005e+002
FE02P120M1.txt;5.1000000000000130e+000;1.0302018416327756e+002;3.7699366999737002e+001;1.1221616675074870e+002
FE02P120M1.txt;5.2000000000000135e+000;1.0366796063240972e+002;3.7928617601425017e+001;1.1302661610647505e+002
FE02P120M1.txt;5.3000000000000140e+000;1.0429242234792203e+002;3.8146691168639009e+001;1.1380693742796304e+002
FE02P120M1.txt;5.4000000000000146e+000;1.0489472918726528e+002;3.8354130291407010e+001;1.1455863491328955e+002
FE02P120M1.txt;5.5000000000000151e+000;1.0547592800846397e+002;3.8551451245275011e+001;1.1528306706843230e+002
FE02P120M1.txt;5.6000000000000156e+000;1.0603698821807562e+002;3.8739147526872699e+001;1.1598149142144605e+002
FE02P120M1.txt;5.7000000000000162e+000;1.0657879822032234e+002;3.8917689385332714e+001;1.1665506618480391e+002
FE02P120M1.txt;5.8000000000000167e+000;1.0710216638161502e+002;3.9087523785370017e+001;1.1730485289358909e+002
FE02P120M1.txt;5.9000000000000172e+000;1.0760783396487416e+002;3.9249075439454870e+001;1.1793182733431911e+002
FE02P120M1.txt;6.0000000000000178e+000;1.0809648827405668e+002;3.9402748183299764e+001;1.1853689487900468e+002
FE02P120M1.txt;6.1000000000000183e+000;1.0856876971194696e+002;3.9548926185518390e+001;1.1912090144622459e+002
FE02P120M1.txt;6.2000000000000188e+000;1.0902527904214455e+002;3.9687974951702074e+001;1.1968464139093679e+002
FE02P120M1.txt;6.3000000000000194e+000;1.0946657643405233e+002;3.9820242333105320e+001;1.2022886301966412e+002
FE02P120M1.txt;6.4000000000000199e+000;1.0989319327296130e+002;3.9946059138036418e+001;1.2075427244695130e+002
FE02P120M1.txt;6.5000000000000204e+000;1.1030563051685176e+002;4.0065740132989795e+001;1.2126153857755720e+002
FE02P120M1.txt;6.6000000000000210e+000;1.1070436107291727e+002;4.0179584075739186e+001;1.2175129331418499e+002
FE02P120M1.txt;6.7000000000000215e+000;1.1108983813448337e+002;4.0287875858333187e+001;1.2222414249231079e+002
FE02P120M1.txt;6.8000000000000220e+000;1.1145786579092901e+002;3.7781317540153218e+001;1.2250409429228426e+002
FE02P120M1.txt;6.9000000000000226e+000;1.1172896301889797e+002;3.7830392331088028e+001;1.2249497233525089e+002
FE02P120M1.txt;7.0000000000000231e+000;1.1191762188514933e+002;3.7591716516644979e+001;1.2248782041242092e+002
FE02P120M1.txt;7.1000000000000236e+000;1.1204790536056137e+002;3.7366922020644623e+001;1.2248444848339584e+002
FE02P120M1.txt;7.2000000000000242e+000;1.1213751589301710e+002;3.7196153589876673e+001;1.2248204503404961e+002
FE02P120M1.txt;7.3000000000000247e+000;1.1219888230723365e+002;3.7072410723905058e+001;1.2247966898499317e+002
FE02P120M1.txt;7.4000000000000252e+000;1.1224061260744718e+002;3.6987544321105034e+001;1.2247736799192171e+002
FE02P120M1.txt;7.5000000000000258e+000;1.1226884869145931e+002;3.6928940982012044e+001;1.2247484284239782e+002
FE02P120M1.txt;7.6000000000000263e+000;1.1228769364922437e+002;3.6887645475390300e+001;1.2247217130724702e+002
FE02P120M1.txt;7.7000000000000268e+000;1.1230004522101096e+002;3.6858070702016875e+001;1.2246938118090142e+002
FE02P120M1.txt;7.8000000000000274e+000;1.1230790696664843e+002;3.6836420457293542e+001;1.2246654937047249e+002
FE02P120M1.txt;7.9000000000000279e+000;1.1231266094550270e+002;3.6821129366455757e+001;1.2246372061527389e+002
FE02P120M1.txt;8.0000000000000284e+000;1.1231527666162755e+002;3.6809211823262963e+001;1.2246087421082392e+002
FE02P120M1.txt;8.1000000000000281e+000;1.1231641777811846e+002;3.6801686854005069e+001;1.2245796953839610e+002
FE02P120M1.txt;8.2000000000000277e+000;1.1231653013997179e+002;3.6795483734851601e+001;1.2245505007540692e+002
FE02P120M1.txt;8.3000000000000274e+000;1.1231595552299700e+002;3.6790743300339287e+001;1.2245210699295954e+002
FE02P120M1.txt;8.4000000000000270e+000;1.1231486390708589e+002;3.6787042295279718e+001;1.2244914907900976e+002
FE02P120M1.txt;8.5000000000000266e+000;1.1231340107144405e+002;3.6784031271814683e+001;1.2244617820828668e+002
FE02P120M1.txt;8.6000000000000263e+000;1.1231166581175064e+002;3.6781529919773917e+001;1.2244319461011231e+002
FE02P120M1.txt;8.7000000000000259e+000;1.1230974314029172e+002;3.6779384114555668e+001;1.2244019991634228e+002
FE02P120M1.txt;8.8000000000000256e+000;1.1230768707968062e+002;3.6777491211640523e+001;1.2243719558062958e+002
FE02P120M1.txt;8.9000000000000252e+000;1.1230557585184017e+002;3.6775693097628945e+001;1.2243418295159579e+002
FE02P120M1.txt;9.0000000000000249e+000;1.1230341972391874e+002;3.6773962637113677e+001;1.2243116272138275e+002
FE02P120M1.txt;9.1000000000000245e+000;1.1230123650374907e+002;3.6772277675849224e+001;1.2242813571054648e+002
FE02P120M1.txt;9.2000000000000242e+000;1.1229903231521678e+002;3.6770630663727900e+001;1.2242510259360435e+002
FE02P120M1.txt;9.3000000000000238e+000;1.1229680411954999e+002;3.6769014583211288e+001;1.2242206386667613e+002
FE02P120M1.txt;9.4000000000000234e+000;1.1229456516602626e+002;3.6767406865654671e+001;1.2241902027604549e+002
FE02P120M1.txt;9.5000000000000231e+000;1.1229231025708872e+002;3.6765827419986117e+001;1.2241597185917337e+002
FE02P120M1.txt;9.6000000000000227e+000;1.1229004600160150e+002;3.6764261622007112e+001;1.2241291923669789e+002
FE02P120M1.txt;9.7000000000000224e+000;1.1228777280862654e+002;3.6762708162421880e+001;1.2240986288532575e+002
FE02P120M1.txt;9.8000000000000220e+000;1.1228549209869811e+002;3.6761163754991507e+001;1.2240680327638147e+002
FE02P120M1.txt;9.9000000000000217e+000;1.1228320561213495e+002;3.6759625710426789e+001;1.2240374077597728e+002
FE02P120M1.txt;1.0000000000000021e+001;1.1228091388158995e+002;3.6758094352224653e+001;1.2240067565246996e+002
FE02P120M2.txt;0.0000000000000000e+000;1.5000000000000000e+000;-4.0000000000000000e+000;1.5000000000000000e+000
FE02P120M2.txt;1.0000000000000023e-001;5.2746933551530626e+000;-3.9278808713295810e+000;2.3116520993344687e+000
FE02P120M2.txt;2.0000000000000046e-001;1.5389477890987225e+001;-3.6118415241428066e+000;7.0399240901533693e+000
FE02P120M2.txt;3.0000000000000071e-001;2.5328219662447193e+001;-3.0557740389821615e+000;1.6006100612961561e+001
FE02P120M2.txt;4.0000000000000091e-001;3.5002282610190925e+001;-2.2936230896941368e+000;2.6218603587738873e+001
FE02P120M2.txt;5.0000000000000111e-001;4.4378432465921811e+001;-1.3452966748117294e+000;3.6515913332250314e+001
FE02P120M2.txt;6.0000000000000131e-001;5.3453155512701940e+001;-2.2145554620556229e-001;4.6594158788236932e+001
FE02P120M2.txt;7.0000000000000151e-001;6.2222140276631563e+001;1.0704406321962958e+000;5.6368216400730930e+001
FE02P120M2.txt;8.0000000000000171e-001;7.0686817382762470e+001;2.5234689496849159e+000;6.5812107136236250e+001
FE02P120M2.txt;9.0000000000000191e-001;7.8854026689247561e+001;4.1308567328966372e+000;7.4915689651592999e+001
FE02P120M2.txt;1.0000000000000022e+000;8.6734183827679630e+001;5.8855789537067071e+000;8.3673908823470654e+001
FE02P120M2.txt;1.1000000000000025e+000;9.4339025762614583e+001;7.6666827043210013e+000;9.2073619548136890e+001
FE02P120M2.txt;1.2000000000000028e+000;1.0167159757105850e+002;9.3607394247212028e+000;1.0008141638253868e+002
FE02P120M2.txt;1.3000000000000032e+000;1.0872522611231828e+002;1.0972122150651657e+001;1.0767785598266173e+002
FE02P120M2.txt;1.4000000000000035e+000;1.1549063705589218e+002;1.2504891316175502e+001;1.1485643301331123e+002
FE02P120M2.txt;1.5000000000000038e+000;1.2195712718215435e+002;1.2465441236111811e+001;1.2159889897852950e+002
FE02P120M2.txt;1.6000000000000041e+000;1.2760448828081746e+002;2.5248379968743011e+000;1.2675149537917436e+002
FE02P120M2.txt;1.7000000000000044e+000;1.3213709734000275e+002;-1.4361879167481293e+000;1.3098895069993620e+002
FE02P120M2.txt;1.8000000000000047e+000;1.3593322227637688e+002;-2.9994605653214252e+000;1.3475689660775339e+002
FE02P120M2.txt;1.9000000000000050e+000;1.3922042831886694e+002;-3.6117161628883281e+000;1.3814803426293807e+002
FE02P120M2.txt;2.0000000000000053e+000;1.4211942883463539e+002;-3.8500352274841183e+000;1.4118957900745008e+002
FE02P120M2.txt;2.1000000000000054e+000;1.4469354592122758e+002;-3.9422213267506163e+000;1.4390324844190653e+002
FE02P120M2.txt;2.2000000000000055e+000;1.4697893371340709e+002;-3.9778087182429949e+000;1.4631196339935084e+002
FE02P120M2.txt;2.3000000000000056e+000;1.4899963313403430e+002;-3.9913673998812178e+000;1.4843788676104572e+002
FE02P120M2.txt;2.4000000000000057e+000;1.5077424683582302e+002;-3.9966836273070760e+000;1.5030132545734256e+002
FE02P120M2.txt;2.5000000000000058e+000;1.5231843777848690e+002;-3.9987629630592529e+000;1.5192027110048681e+002
FE02P120M2.txt;2.6000000000000059e+000;1.5364599281652789e+002;-3.9995351119282776e+000;1.5331123017413793e+002
FE02P120M2.txt;2.7000000000000060e+000;1.5476935976230027e+002;-3.9998234335929803e+000;1.5448849782499349e+002
FE02P120M2.txt;2.8000000000000060e+000;1.5569973724957785e+002;-3.9999314072193659e+000;1.5546506433207134e+002
FE02P120M2.txt;2.9000000000000061e+000;1.5644741365992178e+002;-3.9999728168864062e+000;1.5625257830689480e+002
FE02P120M2.txt;3.0000000000000062e+000;1.5702186863145249e+002;-3.9999880554304967e+000;1.5686159920284703e+002
FE02P120M2.txt;3.1000000000000063e+000;1.5743221305132460e+002;-3.9999939745224644e+000;1.5730205982174982e+002
FE02P120M2.txt;3.2000000000000064e+000;1.5768752340580747e+002;-3.9999968328586002e+000;1.5758365111038162e+002
FE02P120M2.txt;3.3000000000000065e+000;1.5779722989642238e+002;-3.9999985967940921e+000;1.5771626150340805e+002
FE02P120M2.txt;3.4000000000000066e+000;1.5777155050634940e+002;-3.9999994741146137e+000;1.5771038460234692e+002
FE02P120M2.txt;3.5000000000000067e+000;1.5762908949906068e+002;-3.9999998039415852e+000;1.5758156401490245e+002
FE02P120M2.txt;3.6000000000000068e+000;1.5746212570945985e+002;-3.9999999288941157e+000;1.5741447181462851e+002
FE02P120M2.txt;3.7000000000000068e+000;1.5729520372496947e+002;-3.9999999782394098e+000;1.5724757655542530e+002
FE02P120M2.txt;3.8000000000000069e+000;1.5712837171562902e+002;-3.9999999953160312e+000;1.5708077522178525e+002
FE02P120M2.txt;3.9000000000000070e+000;1.5696163167652253e+002;-3.9999999988107531e+000;1.5691406357503408e+002
FE02P120M2.txt;4.0000000000000071e+000;1.5679498312780598e+002;-3.9999999966922806e+000;1.5674744266516416e+002
FE02P120M2.txt;4.1000000000000076e+000;1.5662842588585349e+002;-3.9999999982189620e+000;1.5658091291669828e+002
FE02P120M2.txt;4.2000000000000082e+000;1.5646195975909026e+002;-3.9999999994114392e+000;1.5641447476521535e+002
FE02P120M2.txt;4.3000000000000087e+000;1.5629558491221391e+002;-3.9999999996940283e+000;1.5624812788071401e+002
FE02P120M2.txt;4.4000000000000092e+000;1.5612930136641185e+002;-3.9999999996955480e+000;1.5608187224249053e+002
FE02P120M2.txt;4.5000000000000098e+000;1.5596310911610095e+002;-3.9999999997533755e+000;1.5591570788937324e+002
FE02P120M2.txt;4.6000000000000103e+000;1.5579700815861315e+002;-3.9999999998539986e+000;1.5574963485246465e+002
FE02P120M2.txt;4.7000000000000108e+000;1.5563099850841297e+002;-3.9999999999370259e+000;1.5558365312582026e+002
FE02P120M2.txt;4.8000000000000114e+000;1.5546508017482157e+002;-3.9999999999882476e+000;1.5541776271457431e+002
FE02P120M2.txt;4.9000000000000119e+000;1.5529925312389972e+002;-4.0000000000000000e+000;1.5525196147983900e+002
FE02P120M2.txt;5.0000000000000124e+000;1.5513351749295506e+002;-4.0000000000000000e+000;1.5508625635318853e+002
FE02P120M2.txt;5.1000000000000130e+000;1.5496787315513328e+002;-4.0000000000000000e+000;1.5492063946830518e+002
FE02P120M2.txt;5.2000000000000135e+000;1.5480232016965425e+002;-4.0000000000000000e+000;1.5475511439364476e+002
FE02P120M2.txt;5.3000000000000140e+000;1.5463685853824080e+002;-4.0000000000000000e+000;1.5458968068405241e+002
FE02P120M2.txt;5.4000000000000146e+000;1.5447148827380667e+002;-4.0000000000000000e+000;1.5442433834533063e+002
FE02P120M2.txt;5.5000000000000151e+000;1.5430620938210365e+002;-4.0000000000000000e+000;1.5425908736722775e+002
FE02P120M2.txt;5.6000000000000156e+000;1.5414102186874948e+002;-4.0000000000000000e+000;1.5409392777943131e+002
FE02P120M2.txt;5.7000000000000162e+000;1.5397683594353239e+002;-4.0000000000000000e+000;1.5392919435153550e+002
FE02P120M2.txt;5.8000000000000167e+000;1.5382690397138356e+002;-4.0000000000000000e+000;1.5377773035827369e+002
FE02P120M2.txt;5.9000000000000172e+000;1.5368947676026625e+002;-4.0000000000000000e+000;1.5363756180364359e+002
FE02P120M2.txt;6.0000000000000178e+000;1.5357513628149994e+002;-4.0000000000000000e+000;1.5351978455075053e+002
FE02P120M2.txt;6.1000000000000183e+000;1.5348743947319696e+002;-4.0000000000000000e+000;1.5342818039766786e+002
FE02P120M2.txt;6.2000000000000188e+000;1.5342830723327322e+002;-4.0000000000000000e+000;1.5336489380037250e+002
FE02P120M2.txt;6.3000000000000194e+000;1.5339800903395817e+002;-4.0000000000000000e+000;1.5333042325173585e+002
FE02P120M2.txt;6.4000000000000199e+000;1.5339527629066845e+002;-4.0000000000000000e+000;1.5332372189663832e+002
FE02P120M2.txt;6.5000000000000204e+000;1.5341742918370920e+002;-4.0000000000000000e+000;1.5334230861914000e+002
FE02P120M2.txt;6.6000000000000210e+000;1.5346080264823914e+002;-4.0000000000000000e+000;1.5338268060017495e+002
FE02P120M2.txt;6.7000000000000215e+000;1.5352090500090128e+002;-4.0000000000000000e+000;1.5344046625573102e+002
FE02P120M2.txt;6.8000000000000220e+000;1.5359281987134514e+002;-4.0000000000000000e+000;1.5351081617953571e+002
FE02P120M2.txt;6.9000000000000226e+000;1.5367150732147320e+002;-4.0000000000000000e+000;1.5358870607284814e+002
FE02P120M2.txt;7.0000000000000231e+000;1.5375209296068834e+002;-4.0000000000000000e+000;1.5366922879439753e+002
FE02P120M2.txt;7.1000000000000236e+000;1.5383011786062181e+002;-4.0000000000000000e+000;1.5374785088544994e+002
FE02P120M2.txt;7.2000000000000242e+000;1.5390174468467177e+002;-4.0000000000000000e+000;1.5382062908328692e+002
FE02P120M2.txt;7.3000000000000247e+000;1.5396388932836243e+002;-4.0000000000000000e+000;1.5388435227207140e+002
FE02P120M2.txt;7.4000000000000252e+000;1.5401432528921129e+002;-4.0000000000000000e+000;1.5393665749995336e+002
FE02P120M2.txt;7.5000000000000258e+000;1.5405169435266990e+002;-4.0000000000000000e+000;1.5397604878592603e+002
FE02P120M2.txt;7.6000000000000263e+000;1.5407548549722779e+002;-4.0000000000000000e+000;1.5400188601154554e+002
FE02P120M2.txt;7.7000000000000268e+000;1.5408599712368326e+002;-4.0000000000000000e+000;1.5401434704011402e+002
FE02P120M2.txt;7.8000000000000274e+000;1.5408423070328817e+002;-4.0000000000000000e+000;1.5401434102666573e+002
FE02P120M2.txt;7.9000000000000279e+000;1.5407179468983128e+002;-4.0000000000000000e+000;1.5400338874688825e+002
FE02P120M2.txt;8.0000000000000284e+000;1.5405073973880670e+002;-4.0000000000000000e+000;1.5398350090277972e+002
FE02P120M2.txt;8.1000000000000281e+000;1.5402337310631188e+002;-4.0000000000000000e+000;1.5395694216319981e+002
FE02P120M2.txt;8.2000000000000277e+000;1.5399220400277025e+002;-4.0000000000000000e+000;1.5392621713238486e+002
FE02P120M2.txt;8.3000000000000274e+000;1.5395957712485253e+002;-4.0000000000000000e+000;1.5389368211920339e+002
FE02P120M2.txt;8.4000000000000270e+000;1.5392777707056939e+002;-4.0000000000000000e+000;1.5386165270256384e+002
FE02P120M2.txt;8.5000000000000266e+000;1.5389882221518158e+002;-4.0000000000000000e+000;1.5383219460081193e+002
FE02P120M2.txt;8.6000000000000263e+000;1.5387430746814027e+002;-4.0000000000000000e+000;1.5380696168486134e+002
FE02P120M2.txt;8.7000000000000259e+000;1.5385538488357184e+002;-4.0000000000000000e+000;1.5378717288105673e+002
FE02P120M2.txt;8.8000000000000256e+000;1.5384272029712307e+002;-4.0000000000000000e+000;1.5377356413276161e+002
FE02P120M2.txt;8.9000000000000252e+000;1.5383651897265528e+002;-4.0000000000000000e+000;1.5376640939549353e+002
FE02P120M2.txt;9.0000000000000249e+000;1.5383653488393560e+002;-4.0000000000000000e+000;1.5376552613395330e+002
FE02P120M2.txt;9.1000000000000245e+000;1.5384214647835850e+002;-4.0000000000000000e+000;1.5377034649984037e+002
FE02P120M2.txt;9.2000000000000242e+000;1.5385241600410515e+002;-4.0000000000000000e+000;1.5377997421931926e+002
FE02P120M2.txt;9.3000000000000238e+000;1.5386619580981534e+002;-4.0000000000000000e+000;1.5379328797239029e+002
FE02P120M2.txt;9.4000000000000234e+000;1.5388224894104911e+002;-4.0000000000000000e+000;1.5380906304765676e+002
FE02P120M2.txt;9.5000000000000231e+000;1.5389932233133223e+002;-4.0000000000000000e+000;1.5382604448082475e+002
FE02P120M2.txt;9.6000000000000227e+000;1.5391622323870794e+002;-4.0000000000000000e+000;1.5384302540450381e+002
FE02P120M2.txt;9.7000000000000224e+000;1.5393191232301831e+002;-4.0000000000000000e+000;1.5385893888106409e+002
FE02P120M2.txt;9.8000000000000220e+000;1.5394557925717157e+002;-4.0000000000000000e+000;1.5387294508434925e+002
FE02P120M2.txt;9.9000000000000217e+000;1.5395661163081749e+002;-4.0000000000000000e+000;1.5388439386846628e+002
FE02P120M2.txt;1.0000000000000000e+001;1.5396465981259422e+002;-4.0000000000000000e+000;1.5389289760774588e+002
FE02P120M3.txt;0.0000000000000000e+000;1.5000000000000000e+000;-4.0000000000000000e+000;1.5000000000000000e+000
FE02P120M3.txt;1.0000000000000023e-001;7.3838053356958167e+000;-3.9278808607506770e+000;2.5845737938778544e+000
FE02P120M3.txt;2.0000000000000046e-001;2.1221445776442600e+001;-3.6118413898441419e+000;9.1213136361437517e+000
FE02P120M3.txt;3.0000000000000071e-001;3.3993505692229405e+001;-3.0557710893721319e+000;2.0470068649898153e+001
FE02P120M3.txt;4.0000000000000091e-001;4.6348189130766947e+001;-2.2936175370795704e+000;3.3095914611600200e+001
FE02P120M3.txt;5.0000000000000111e-001;5.8199692923244655e+001;-1.3453078862817169e+000;4.5882774974829061e+001
FE02P120M3.txt;6.0000000000000131e-001;6.9616008113641143e+001;-2.2146286080982014e-001;5.8491155923698336e+001
FE02P120M3.txt;7.0000000000000151e-001;8.0612281129351459e+001;1.0704300371314348e+000;7.0793490337243867e+001
FE02P120M3.txt;8.0000000000000171e-001;9.1196748721641825e+001;2.5235234921563734e+000;8.2728720361165372e+001
FE02P120M3.txt;9.0000000000000191e-001;1.0137170555434564e+002;4.1309131171662923e+000;9.4259420421392846e+001
FE02P120M3.txt;1.0000000000000022e+000;1.1113589037340367e+002;5.8856157423722717e+000;1.0535491840547571e+002
FE02P120M3.txt;1.1000000000000025e+000;1.2048497404697183e+002;7.6666981497662565e+000;1.1597439569413088e+002
FE02P120M3.txt;1.2000000000000028e+000;1.2937690623898169e+002;3.8945036975247476e+000;1.2567032062378820e+002
FE02P120M3.txt;1.3000000000000032e+000;1.3740434113009781e+002;-7.4572860690937137e-001;1.3352997608778361e+002
FE02P120M3.txt;1.4000000000000035e+000;1.4440890763154110e+002;-2.6802192683699122e+000;1.4058850573948195e+002
FE02P120M3.txt;1.5000000000000038e+000;1.5052190493958005e+002;-3.4714762917863409e+000;1.4707215938617688e+002
FE02P120M3.txt;1.6000000000000041e+000;1.5586443897350230e+002;-3.7904553394275746e+000;1.5295074878236156e+002
FE02P120M3.txt;1.7000000000000044e+000;1.6051827728437968e+002;-3.9175466877593248e+000;1.5817424019463164e+002
FE02P120M3.txt;1.8000000000000047e+000;1.6454323639949084e+002;-3.9677391004642200e+000;1.6272279181832326e+002
FE02P120M3.txt;1.9000000000000050e+000;1.6799375542008235e+002;-3.9873795331179664e+000;1.6661208177362286e+002
FE02P120M3.txt;2.0000000000000053e+000;1.7092757861426881e+002;-3.9951179302428939e+000;1.6988823877506886e+002
FE02P120M3.txt;2.1000000000000054e+000;1.7340733845773124e+002;-3.9981106875338850e+000;1.7262029140328931e+002
FE02P120M3.txt;2.2000000000000055e+000;1.7549874051174137e+002;-3.9992470202621559e+000;1.7489002138213769e+002
FE02P120M3.txt;2.3000000000000056e+000;1.7726707315424693e+002;-3.9996998205231509e+000;1.7678167508747143e+002
FE02P120M3.txt;2.4000000000000057e+000;1.7877406040953659e+002;-3.9998813055481732e+000;1.7837355525139404e+002
FE02P120M3.txt;2.5000000000000058e+000;1.8007523879497606e+002;-3.9999522351473553e+000;1.7973320872017459e+002
FE02P120M3.txt;2.6000000000000059e+000;1.8121803533370635e+002;-3.9999807711115225e+000;1.8091655147363321e+002
FE02P120M3.txt;2.7000000000000060e+000;1.8224150860317610e+002;-3.9999935736279162e+000;1.8196828927186684e+002
FE02P120M3.txt;2.8000000000000060e+000;1.8317622457557266e+002;-3.9999987229164273e+000;1.8292281387828672e+002
FE02P120M3.txt;2.9000000000000061e+000;1.8404513245335181e+002;-3.9999994904384204e+000;1.8380559890009744e+002
FE02P120M3.txt;3.0000000000000062e+000;1.8486577131442928e+002;-3.9999998362310603e+000;1.8463610714992754e+002
FE02P120M3.txt;3.1000000000000063e+000;1.8565111644891402e+002;-4.0000000000000000e+000;1.8542843541034699e+002
FE02P120M3.txt;3.2000000000000064e+000;1.8641058373855441e+002;-4.0000000000000000e+000;1.8619292165263889e+002
FE02P120M3.txt;3.3000000000000065e+000;1.8715060756418720e+002;-4.0000000000000000e+000;1.8693655560095456e+002
FE02P120M3.txt;3.4000000000000066e+000;1.8787623608967078e+002;-4.0000000000000000e+000;1.8766482024921007e+002
FE02P120M3.txt;3.5000000000000067e+000;1.8859095038373439e+002;-4.0000000000000000e+000;1.8838148343627910e+002
FE02P120M3.txt;3.6000000000000068e+000;1.8929719584458803e+002;-4.0000000000000000e+000;1.8908919233173131e+002
FE02P120M3.txt;3.7000000000000068e+000;1.8999675155619246e+002;-4.0000000000000000e+000;1.8978986792090669e+002
FE02P120M3.txt;3.8000000000000069e+000;1.9069088997163698e+002;-4.0000000000000000e+000;1.9048488218793847e+002
FE02P120M3.txt;3.9000000000000070e+000;1.9125291272138173e+002;-4.0000000000000000e+000;1.9082617207752187e+002
FE02P120M3.txt;4.0000000000000071e+000;1.9123570139472940e+002;-4.0000000000000000e+000;1.9024942764621784e+002
FE02P120M3.txt;4.1000000000000076e+000;1.9063259995842608e+002;-4.0000000000000000e+000;1.8907937882434391e+002
FE02P120M3.txt;4.2000000000000082e+000;1.8983460154544611e+002;-4.0000000000000000e+000;1.8828248038964861e+002
FE02P120M3.txt;4.3000000000000087e+000;1.8908166431644466e+002;-4.0000000000000000e+000;1.8761997807261369e+002
